data_hora,sevidor_nm_site_iis,servidor_nm,servidor_ip,requisicao_method,requisicao_recurso,requisicao_query,requisicao_port,requisicao_usuario,cliente_ip,requisicao_protocolo,requisicao_url_origem,servidor_nm_site,requisicao_cod_resposta,requisicao_dados_enviados,requisicao_dados_recebidos,requisicao_tempo_resposta,arquivo,os_family,os_version,device_family,device_model,device_brand,browser_family,browser_version,cliente_pais
2021-02-22 15:11:11,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,138.117.26.24,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,538.0,687.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:17:06,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.117.37.86,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,200.0,997.0,440.0,328.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:09:58,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.121.232.231,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/EspacoDoAluno/Index,intranet.seed.se.gov.br,200.0,1029.0,389.0,77.0,u_ex21022218.log,iOS,12.5.1,iPhone,iPhone,Apple,Mobile Safari,12.1.2,Brazil
2021-02-22 15:11:50,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,637.0,1640.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:50,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16690_2.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,164855.0,637.0,2094.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:50,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,637.0,2218.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:52,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16725_5.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,439079.0,637.0,3797.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:52,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,440215.0,637.0,3812.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:52,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16722_1.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,86334.0,637.0,328.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:53,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16724_1.JPG,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,121544.0,637.0,2765.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:53,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16726_4.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,140989.0,637.0,3296.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:55,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,637.0,7984.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:57,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16723_1.jpg,-,443,-,138.122.212.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,178775.0,637.0,6000.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:11:57,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.122.212.3,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,304.0,213.0,664.0,62.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:20:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.122.212.4,HTTP/1.1,http://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,304.0,213.0,560.0,93.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,88.0.4324,Brazil
2021-02-22 15:14:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,138.122.212.4,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,647.0,296.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:14:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,138.122.212.4,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,440215.0,647.0,328.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:14:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,138.122.212.4,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,647.0,796.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:14:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,138.122.212.4,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,647.0,1390.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:25:50,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.186.117.107,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,200.0,1029.0,368.0,93.0,u_ex21022218.log,iOS,14.4,iPhone,iPhone,Apple,Mobile Safari,14.0.3,Brazil
2021-02-22 15:08:59,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,138.219.112.12,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,328740.0,518.0,11188.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:59,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,138.219.112.12,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,262992.0,518.0,11219.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:54,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,138.219.112.15,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,518.0,6797.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:54,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16690_2.jpg,-,443,-,138.219.112.15,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,164855.0,518.0,6859.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:55,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,138.219.112.15,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,518.0,8469.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:59,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16724_1.JPG,-,443,-,138.219.112.15,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,65748.0,518.0,4250.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:59,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16725_5.jpg,-,443,-,138.219.112.15,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,394488.0,518.0,11188.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:59,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16723_1.jpg,-,443,-,138.219.112.15,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,131496.0,518.0,2672.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:08:59,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16726_4.jpg,-,443,-,138.219.112.15,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,65748.0,518.0,4406.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,85.0.4183,Brazil
2021-02-22 15:26:56,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,138.219.112.160,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,626.0,390.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:26:57,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,138.219.112.160,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,626.0,609.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:26:57,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,138.219.112.160,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,440215.0,626.0,640.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:26:57,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,138.219.112.160,HTTP/1.1,https://www.seed.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,626.0,1171.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:08:38,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,608.0,468.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:08:38,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,608.0,578.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:08:39,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,440215.0,608.0,718.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:08:39,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,608.0,1047.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,620.0,328.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16690_2.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,164855.0,620.0,343.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,620.0,375.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16725_5.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,439079.0,620.0,500.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,440215.0,620.0,500.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16724_1.JPG,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,121544.0,704.0,78.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16726_4.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,140989.0,704.0,140.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16722_1.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,304.0,213.0,705.0,126.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16723_1.jpg,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,178775.0,705.0,218.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:07:34,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,138.219.114.130,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,620.0,859.0,u_ex21022218.log,Windows,,Other,,,Chrome,90.0.4421,Brazil
2021-02-22 15:20:28,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.219.114.2,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,200.0,997.0,479.0,109.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,86.0.4240,Brazil
2021-02-22 15:00:15,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.219.114.2,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/EspacoDoAluno/Index,intranet.seed.se.gov.br,200.0,997.0,491.0,109.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,81.0.4044,Brazil
2021-02-22 15:14:14,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.219.114.2,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/PesquisaEscola/Index,intranet.seed.se.gov.br,200.0,997.0,492.0,93.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,81.0.4044,Brazil
2021-02-22 15:17:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.219.114.2,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,200.0,997.0,472.0,78.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,81.0.4044,Brazil
2021-02-22 15:12:45,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,138.219.114.2,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,200.0,997.0,430.0,109.0,u_ex21022218.log,Android,,Generic Smartphone,Smartphone,Generic,Chrome,70.0.3538,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg,-,443,-,138.219.114.53,HTTP/1.1,-,intranet.seduc.se.gov.br,200.0,3685.0,1213.0,125.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/bootstrap-duallistbox.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,1077.0,1332.0,171.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/css/font-awesome.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,8661.0,1319.0,187.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,22186.0,1320.0,296.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/datatables.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,1525.0,1321.0,93.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Buttons-1.1.2/css/buttons.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,1061.0,1346.0,125.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Chartist/chartist.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,2437.0,1328.0,78.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/AutoFill-2.1.1/css/autoFill.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,1077.0,1348.0,125.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/ColReorder-1.3.1/css/colReorder.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,581.0,1352.0,109.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/FixedColumns-3.2.1/css/fixedColumns.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,725.0,1356.0,109.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:48,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Responsive-2.0.2/css/responsive.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,1493.0,1352.0,78.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/KeyTable-2.1.1/css/keyTable.bootstrap.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,533.0,1344.0,109.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/FixedHeader-3.1.1/css/fixedHeader.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,613.0,1354.0,109.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/RowReorder-1.1.1/css/rowReorder.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,661.0,1352.0,78.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Scroller-1.4.1/css/scroller.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,677.0,1348.0,93.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Select-1.1.2/css/select.bootstrap.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,1237.0,1344.0,93.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/custom.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,2677.0,1313.0,62.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Site.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,2069.0,1311.0,93.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/bootstrap-editable.min.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,3733.0,1329.0,124.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/select2/select2-3.5.4.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,4949.0,1328.0,93.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/print-relatorio.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,725.0,1322.0,124.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:00:49,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/select2/select2-3.5.4-bootstrap.css,-,443,-,138.219.114.53,HTTP/1.1,https://intranet.seduc.se.gov.br/sistemas/inscricoesg,intranet.seduc.se.gov.br,200.0,997.0,1338.0,109.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
